StockCode,Description,ABC_Class,ObsolescenceRisk,AvgDailyDemand,DemandStd,DemandCV,LeadTimeDays,SafetyStock,ReorderPoint,CurrentStock,StockStatus,ExcessStock,DeficitStock,ExcessValue,DeficitValue,InventoryValue,ServiceLevelTarget,ServiceLevelAchievable,AnnualTurns,DaysOnHand,StatusColor,ActionPriority
22087,PAPER BUNTING WHITE LACE,A,Low,25.220338983050848,29.011531718849586,1.1503228302500843,4,143,244.0,449.0,Overstocked,181,0,525.4,0.0,1303.35,0.99,1.0,20.5,17.8,#FF6B6B,Immediate
23355,HOT WATER BOTTLE KEEP CALM,A,Low,49.86516853932584,30.35591563257031,0.6087599124152225,5,196,445.0,583.0,Overstocked,93,0,452.7,0.0,2837.9,0.99,1.0,31.2,11.7,#FF6B6B,Immediate
22551,PLASTERS IN TIN SPACEBOY,A,Low,30.094562647754138,31.45862465448659,1.0453258624389496,4,157,277.0,474.0,Overstocked,169,0,278.6,0.0,781.41,0.99,1.0,23.2,15.8,#FF6B6B,Immediate
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,A,Medium,46.89407540394973,50.710079285039804,1.081374967908391,3,173,314.0,579.0,Overstocked,234,0,196.45,0.0,486.08,0.97,1.0,29.6,12.3,#FF6B6B,Immediate
22835,HOT WATER BOTTLE I AM SO POORLY,A,Low,18.773504273504273,18.0992727104131,0.9640860036960314,5,104,198.0,193.0,Understocked,0,5,0.0,23.67,913.73,0.99,0.987,35.5,10.3,#45B7D1,Immediate
22630,DOLLY GIRL LUNCH BOX,A,Low,29.550135501355015,31.10201143769837,1.052516711345442,4,155,273.0,182.0,Understocked,0,91,0.0,177.15,354.31,0.99,0.831,59.3,6.2,#45B7D1,Immediate
84978,HANGING HEART JAR T-LIGHT HOLDER,A,Low,36.21218487394958,32.79144847855212,0.9055363158200852,5,190,371.0,312.0,Understocked,0,59,0.0,72.65,384.18,0.99,0.945,42.4,8.6,#45B7D1,Immediate
23245,SET OF 3 REGENCY CAKE TINS,A,Low,28.826666666666668,25.298684653360077,0.8776139449592996,5,148,292.0,333.0,Overstocked,12,0,59.33,0.0,1646.29,0.99,0.999,31.6,11.6,#FF6B6B,Immediate
21231,SWEETHEART CERAMIC TRINKET BOX,A,Low,39.5677570093458,42.31882543334484,1.0695280357526773,4,210,368.0,636.0,Overstocked,231,0,290.37,0.0,799.46,0.99,1.0,22.7,16.1,#FF6B6B,Immediate
22084,PAPER CHAIN KIT EMPIRE,A,Low,24.17549668874172,32.274348179582695,1.3350024859928742,4,157,254.0,455.0,Overstocked,176,0,512.64,0.0,1325.29,0.99,1.0,19.4,18.8,#FF6B6B,Immediate
72741,GRAND CHOCOLATECANDLE,A,High,35.73152709359606,34.47309691622672,0.9647809573301199,3,95,202.0,103.0,Understocked,0,99,0.0,141.46,147.18,0.92,0.475,126.6,2.9,#45B7D1,Immediate
22379,RECYCLING BAG RETROSPOT ,A,Medium,22.11111111111111,27.48250889159306,1.2429275378107414,3,93,159.0,201.0,Overstocked,26,0,54.62,0.0,422.23,0.97,0.997,40.2,9.1,#FF6B6B,Immediate
23199,JUMBO BAG APPLES,A,Low,53.6931216931217,59.58581336664708,1.1097476080307742,4,295,510.0,574.0,Overstocked,13,0,27.06,0.0,1194.93,0.99,0.998,34.1,10.7,#FF6B6B,Immediate
23209,LUNCH BAG VINTAGE DOILY ,A,Medium,70.51724137931035,60.968552885081145,0.8645907255097082,4,253,535.0,446.0,Understocked,0,89,0.0,146.44,733.85,0.97,0.889,57.7,6.3,#45B7D1,Immediate
20749,ASSORTED COLOUR MINI CASES,A,Low,6.906329113924051,8.980454548716418,1.300322414495229,4,44,72.0,49.0,Understocked,0,23,0.0,179.14,381.65,0.99,0.872,51.4,7.1,#45B7D1,Immediate
22149,FELTCRAFT 6 FLOWER FRIENDS,A,Low,20.71306209850107,24.092523296675594,1.1631560404783938,4,119,202.0,203.0,Optimal,0,0,0.0,0.0,426.16,0.99,0.991,37.2,9.8,#4ECDC4,Low
22625,RED KITCHEN SCALES,A,Low,6.962536023054755,9.375054985318476,1.3465000330734733,4,46,74.0,142.0,Overstocked,61,0,515.07,0.0,1199.01,0.99,1.0,17.9,20.4,#FF6B6B,Immediate
22659,LUNCH BOX I LOVE LONDON,A,Low,31.553314121037463,58.72572093792036,1.861158568404271,4,279,405.0,399.0,Understocked,0,6,0.0,11.58,769.94,0.99,0.988,28.9,12.6,#45B7D1,Immediate
22961,JAM MAKING SET PRINTED,A,Low,50.351851851851855,52.597071669730425,1.04459061057942,4,262,463.0,592.0,Overstocked,83,0,122.19,0.0,871.51,0.99,1.0,31.0,11.8,#FF6B6B,Immediate
37449,CERAMIC CAKE STAND + HANGING CAKES,A,Low,8.23574144486692,12.706520540188714,1.5428508319804397,4,61,94.0,146.0,Overstocked,43,0,411.97,0.0,1398.77,0.99,1.0,20.6,17.7,#FF6B6B,Immediate
84836,ZINC METAL HEART DECORATION,A,Medium,30.514910536779325,24.61308717129044,0.8065921458830603,4,103,225.0,235.0,Optimal,0,0,0.0,0.0,294.93,0.97,0.98,47.4,7.7,#4ECDC4,Low
22158,3 HEARTS HANGING DECORATION RUSTIC,A,Medium,30.153846153846153,38.458878229679485,1.2754219821067176,3,130,220.0,431.0,Overstocked,189,0,558.44,0.0,1273.48,0.97,1.0,25.5,14.3,#FF6B6B,Immediate
22605,WOODEN CROQUET GARDEN SET,A,Low,5.301754385964912,5.635666451087397,1.0629814285638042,5,32,59.0,115.0,Overstocked,50,0,680.74,0.0,1565.69,0.99,1.0,16.8,21.7,#FF6B6B,Immediate
84991,60 TEATIME FAIRY CAKE CASES,A,Low,69.61174242424242,62.8639899153541,0.9030658869625076,5,365,713.0,626.0,Understocked,0,87,0.0,47.49,341.74,0.99,0.962,40.6,9.0,#45B7D1,Immediate
21936,RED RETROSPOT PICNIC BAG,A,Medium,18.695890410958903,24.500013670977147,1.3104491485795222,3,83,139.0,173.0,Overstocked,20,0,58.86,0.0,509.16,0.97,0.996,39.4,9.3,#FF6B6B,Immediate
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,A,High,14.28491620111732,14.81884415152951,1.0373770446319053,3,40,83.0,79.0,Understocked,0,4,0.0,31.01,612.49,0.92,0.896,66.0,5.5,#45B7D1,Immediate
23202,JUMBO BAG VINTAGE LEAF,A,Medium,54.417142857142856,56.657599776900824,1.041171895511671,3,195,358.0,332.0,Understocked,0,26,0.0,54.03,689.96,0.97,0.949,59.8,6.1,#45B7D1,Immediate
82583,HOT BATHS METAL SIGN,A,Low,23.507462686567163,29.243601410756042,1.2440135203305747,4,143,237.0,132.0,Understocked,0,105,0.0,218.14,274.23,0.99,0.732,65.0,5.6,#45B7D1,Immediate
22556,PLASTERS IN TIN CIRCUS PARADE ,A,Low,27.486810551558754,27.535299785441236,1.001764090955243,4,138,248.0,351.0,Overstocked,78,0,128.66,0.0,578.97,0.99,1.0,28.6,12.8,#FF6B6B,Immediate
23201,JUMBO BAG ALPHABET,A,Low,49.068062827225134,45.88957657035592,0.9352229113250086,5,265,510.0,640.0,Overstocked,79,0,163.07,0.0,1321.09,0.99,1.0,28.0,13.0,#FF6B6B,Immediate
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,A,Low,7.222873900293255,16.167965929721653,2.238439456774293,4,76,105.0,61.0,Understocked,0,44,0.0,368.98,511.54,0.99,0.836,43.2,8.4,#45B7D1,Immediate
22499,WOODEN UNION JACK BUNTING,A,Low,9.946708463949843,13.305327589968412,1.337661361865718,4,65,105.0,96.0,Understocked,0,9,0.0,53.48,570.45,0.99,0.979,37.8,9.7,#45B7D1,Immediate
21481,FAWN BLUE HOT WATER BOTTLE,A,Low,19.598726114649683,24.736143666381228,1.262130177322669,4,121,199.0,371.0,Overstocked,152,0,470.12,0.0,1147.46,0.99,1.0,19.3,18.9,#FF6B6B,Immediate
20724,RED RETROSPOT CHARLOTTE BAG,A,Medium,42.68738229755179,42.611675817373026,0.9982264904497761,4,173,344.0,296.0,Understocked,0,48,0.0,40.53,249.93,0.97,0.914,52.6,6.9,#45B7D1,Immediate
22554,PLASTERS IN TIN WOODLAND ANIMALS,A,Low,26.801909307875896,28.048000486203133,1.0464926272234294,4,140,247.0,177.0,Understocked,0,70,0.0,115.31,291.56,0.99,0.877,55.3,6.6,#45B7D1,Immediate
22698,PINK REGENCY TEACUP AND SAUCER,A,Low,23.010563380281692,23.190025294934774,1.0077991099864538,4,116,208.0,257.0,Overstocked,28,0,82.37,0.0,756.05,0.99,1.0,32.7,11.2,#FF6B6B,Immediate
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,A,Low,7.346153846153846,11.782536276594998,1.603905461735445,5,64,101.0,200.0,Overstocked,89,0,1075.08,0.0,2415.92,0.99,1.0,13.4,27.2,#FF6B6B,Immediate
22558,CLOTHES PEGS RETROSPOT PACK 24 ,A,Medium,38.71513353115727,45.58347434531349,1.1774071322427107,3,155,271.0,234.0,Understocked,0,37,0.0,55.81,352.95,0.97,0.924,60.4,6.0,#45B7D1,Immediate
71459,HANGING JAM JAR T-LIGHT HOLDER,A,Low,55.0935960591133,55.480982023533855,1.007031415484386,4,278,498.0,751.0,Overstocked,203,0,170.2,0.0,629.67,0.99,1.0,26.8,13.6,#FF6B6B,Immediate
22617,BAKING SET SPACEBOY DESIGN,A,Low,9.622395833333334,13.037027744747627,1.354862964542108,4,63,101.0,166.0,Overstocked,55,0,273.1,0.0,824.28,0.99,1.0,21.2,17.3,#FF6B6B,Immediate
22427,ENAMEL FLOWER JUG CREAM,A,Low,10.413559322033898,12.082982039844733,1.1603124029147776,4,59,101.0,87.0,Understocked,0,14,0.0,82.75,514.2,0.99,0.962,43.7,8.4,#45B7D1,Immediate
22847,BREAD BIN DINER STYLE IVORY,A,Medium,5.441747572815534,5.975886900549977,1.098155844347275,4,24,46.0,73.0,Overstocked,22,0,362.88,0.0,1204.11,0.97,1.0,27.2,13.4,#FF6B6B,Immediate
85150,LADIES & GENTLEMEN METAL SIGN,A,Low,18.09090909090909,20.150241213037948,1.113832428861394,4,100,172.0,181.0,Optimal,0,0,0.0,0.0,457.38,0.99,0.994,36.5,10.0,#4ECDC4,Low
22633,HAND WARMER UNION JACK,A,Low,59.36805555555556,76.13915733779028,1.2824937017945726,4,371,608.0,881.0,Overstocked,212,0,442.63,0.0,1839.42,0.99,1.0,24.6,14.8,#FF6B6B,Immediate
21977,PACK OF 60 PINK PAISLEY CAKE CASES,A,Low,62.57786116322702,57.582174344007676,0.9201684633134284,5,333,646.0,937.0,Overstocked,226,0,123.93,0.0,513.82,0.99,1.0,24.4,15.0,#FF6B6B,Immediate
22501,PICNIC BASKET WICKER LARGE,A,Low,8.237885462555067,10.469752933207086,1.27092722772086,4,51,84.0,110.0,Overstocked,18,0,176.68,0.0,1079.74,0.99,1.0,27.3,13.4,#FF6B6B,Immediate
22061,LARGE CAKE STAND  HANGING STRAWBERY,A,Low,6.621160409556314,13.792114682526439,2.0830358773094053,4,65,91.0,58.0,Understocked,0,33,0.0,321.85,565.67,0.99,0.869,41.7,8.8,#45B7D1,Immediate
22632,HAND WARMER RED RETROSPOT,A,Medium,59.34507042253521,76.27433184847423,1.285268200128556,3,257,435.0,763.0,Overstocked,284,0,591.72,0.0,1589.71,0.97,1.0,28.4,12.9,#FF6B6B,Immediate
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,A,Low,15.551422319474836,21.42751149968334,1.3778489876678326,4,104,166.0,163.0,Understocked,0,3,0.0,7.65,415.45,0.99,0.988,34.8,10.5,#45B7D1,Immediate
22568,FELTCRAFT CUSHION OWL,A,Low,12.903314917127071,17.04187575201421,1.3207362496744046,4,83,135.0,105.0,Understocked,0,30,0.0,112.88,395.08,0.99,0.933,44.9,8.1,#45B7D1,Immediate
20972,PINK CREAM FELT CRAFT TRINKET BOX ,A,Low,28.047520661157026,26.185273429253886,0.9336038555991809,5,151,291.0,163.0,Understocked,0,128,0.0,161.21,205.29,0.99,0.637,62.8,5.8,#45B7D1,Immediate
23206,LUNCH BAG APPLE DESIGN,A,Low,55.380208333333336,52.472044154553565,0.9474873015775683,5,302,579.0,803.0,Overstocked,166,0,272.6,0.0,1318.65,0.99,1.0,25.2,14.5,#FF6B6B,Immediate
22941,CHRISTMAS LIGHTS 10 REINDEER,A,High,16.853658536585368,24.241842612035686,1.438372716488369,3,63,114.0,173.0,Overstocked,48,0,405.29,0.0,1460.73,0.92,0.997,35.6,10.3,#FF6B6B,Immediate
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,A,Low,13.840490797546012,20.970140348121532,1.5151298212516888,4,101,156.0,82.0,Understocked,0,74,0.0,289.53,320.83,0.99,0.73,61.6,5.9,#45B7D1,Immediate
22294,HEART FILIGREE DOVE  SMALL,A,Low,34.97905759162304,32.30009517309353,0.923412390070478,5,187,362.0,459.0,Overstocked,61,0,76.1,0.0,572.65,0.99,1.0,27.8,13.1,#FF6B6B,Immediate
21210,SET OF 72 RETROSPOT PAPER  DOILIES,A,Medium,27.511627906976745,29.52236092433222,1.0730866608168093,3,101,184.0,155.0,Understocked,0,29,0.0,41.96,224.29,0.97,0.911,64.8,5.6,#45B7D1,Immediate
22169,FAMILY ALBUM WHITE PICTURE FRAME,A,Low,5.98567335243553,8.619499473220985,1.4400216927497003,4,42,66.0,97.0,Overstocked,24,0,200.83,0.0,811.7,0.99,1.0,22.5,16.2,#FF6B6B,Immediate
79323W, WHITE CHERRY LIGHTS,A,Low,27.223300970873787,29.054017318265927,1.067248139722322,4,144,253.0,193.0,Understocked,0,60,0.0,388.16,1248.58,0.99,0.912,51.5,7.1,#45B7D1,Immediate
21218,RED SPOTTY BISCUIT TIN,A,Low,13.31830985915493,18.053829662898018,1.3555646214739416,4,88,141.0,217.0,Overstocked,62,0,229.84,0.0,804.44,0.99,1.0,22.4,16.3,#FF6B6B,Immediate
22492,MINI PAINT SET VINTAGE ,A,Medium,76.25981873111782,52.85536742301189,0.6930958964034917,4,230,535.0,578.0,Optimal,0,0,0.0,0.0,378.44,0.97,0.987,48.2,7.6,#4ECDC4,Low
71053,WHITE METAL LANTERN,A,Low,13.220289855072464,21.937891848419458,1.6594108063373632,4,105,158.0,301.0,Overstocked,127,0,473.15,0.0,1121.4,0.99,1.0,16.0,22.8,#FF6B6B,Immediate
22505,MEMO BOARD COTTAGE DESIGN,A,Low,9.920454545454545,17.990482821688584,1.8134736406742216,4,86,126.0,89.0,Understocked,0,37,0.0,182.12,438.07,0.99,0.91,40.7,9.0,#45B7D1,Immediate
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",A,Medium,10.461309523809524,15.892502411731575,1.519169505075906,3,53,84.0,85.0,Optimal,0,0,0.0,0.0,417.12,0.97,0.971,44.9,8.1,#4ECDC4,Low
47591D,PINK FAIRY CAKE CHILDRENS APRON,A,Low,19.445676274944567,22.94434905343973,1.1799203447093864,4,113,191.0,128.0,Understocked,0,63,0.0,122.44,248.76,0.99,0.85,55.5,6.6,#45B7D1,Immediate
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,A,Medium,16.10952380952381,22.980689304681142,1.4265281566606678,3,77,125.0,236.0,Overstocked,98,0,249.15,0.0,600.0,0.97,1.0,24.9,14.6,#FF6B6B,Immediate
48111,DOORMAT 3 SMILEY CATS,A,Low,7.088757396449704,11.096733724009171,1.565398997794282,4,53,81.0,147.0,Overstocked,58,0,432.23,0.0,1095.48,0.99,1.0,17.6,20.7,#FF6B6B,Immediate
22424,ENAMEL BREAD BIN CREAM,A,Low,4.210862619808307,7.183064811543563,1.7058416434090555,5,39,60.0,53.0,Understocked,0,7,0.0,88.39,669.23,0.99,0.973,29.0,12.6,#45B7D1,Immediate
22561,WOODEN SCHOOL COLOURING SET,A,Low,25.390625,24.746938848592556,0.9746486684984145,5,142,269.0,401.0,Overstocked,105,0,172.99,0.0,660.67,0.99,1.0,23.1,15.8,#FF6B6B,Immediate
21790,VINTAGE SNAP CARDS,A,Medium,37.3894324853229,37.18684942908729,0.9945818098117661,4,151,301.0,519.0,Overstocked,188,0,159.27,0.0,439.69,0.97,1.0,26.3,13.9,#FF6B6B,Immediate
20711,JUMBO BAG TOYS ,A,Low,22.91176470588235,31.36903445034027,1.3691234548287152,4,152,244.0,325.0,Overstocked,57,0,111.96,0.0,638.35,0.99,1.0,25.7,14.2,#FF6B6B,Immediate
21258,VICTORIAN SEWING BOX LARGE,A,Low,6.466346153846154,10.97818751332233,1.6977420094952005,5,59,91.0,118.0,Overstocked,18,0,228.08,0.0,1495.22,0.99,1.0,20.0,18.2,#FF6B6B,Immediate
23344,JUMBO BAG 50'S CHRISTMAS ,A,High,64.23770491803279,71.06940540606564,1.1063503202169207,3,191,384.0,331.0,Understocked,0,53,0.0,109.87,686.14,0.92,0.845,70.8,5.2,#45B7D1,Immediate
85014A,BLACK/BLUE POLKADOT UMBRELLA,A,Low,7.647058823529412,11.266377518643576,1.4732955216687753,4,54,85.0,54.0,Understocked,0,31,0.0,185.48,323.09,0.99,0.842,51.7,7.1,#45B7D1,Immediate
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,A,Medium,6.441860465116279,10.176578722825022,1.5797577078753644,3,34,53.0,98.0,Overstocked,40,0,393.61,0.0,964.35,0.97,1.0,24.0,15.2,#FF6B6B,Immediate
22728,ALARM CLOCK BAKELIKE PINK,A,Low,13.547231270358306,15.890358110224446,1.1729598316515761,4,78,132.0,244.0,Overstocked,99,0,372.75,0.0,918.7,0.99,1.0,20.3,18.0,#FF6B6B,Immediate
21915,RED  HARMONICA IN BOX ,A,Low,32.763297872340424,34.758900385777004,1.0609096960022855,4,173,304.0,441.0,Overstocked,107,0,135.07,0.0,556.67,0.99,1.0,27.1,13.5,#FF6B6B,Immediate
22355,CHARLOTTE BAG SUKI DESIGN,A,Low,37.782778864970645,41.28525560417405,1.0927003477356885,4,205,356.0,359.0,Optimal,0,0,0.0,0.0,303.52,0.99,0.991,38.4,9.5,#4ECDC4,Low
23173,REGENCY TEAPOT ROSES ,A,Low,11.687074829931973,13.65364255733257,1.1682686006565122,4,67,114.0,117.0,Optimal,0,0,0.0,0.0,1141.41,0.99,0.993,36.5,10.0,#4ECDC4,Low
21479,WHITE SKULL HOT WATER BOTTLE ,A,Low,20.31188118811881,27.990523581631578,1.3780369884205652,4,136,217.0,345.0,Overstocked,106,0,414.13,0.0,1347.88,0.99,1.0,21.5,17.0,#FF6B6B,Immediate
22634,CHILDS BREAKFAST SET SPACEBOY ,A,Low,6.1835205992509366,7.9990618553867545,1.2936096398475248,4,39,64.0,118.0,Overstocked,48,0,468.22,0.0,1151.03,0.99,1.0,19.1,19.1,#FF6B6B,Immediate
21535,RED RETROSPOT SMALL MILK JUG,A,Medium,13.877232142857142,18.76692362374442,1.352353511892794,3,63,105.0,192.0,Overstocked,76,0,192.8,0.0,487.07,0.97,1.0,26.4,13.8,#FF6B6B,Immediate
22507,MEMO BOARD RETROSPOT  DESIGN,A,Medium,8.832884097035041,17.647726965955375,1.9979574929415451,3,58,84.0,140.0,Overstocked,48,0,237.38,0.0,692.36,0.97,1.0,23.0,15.8,#FF6B6B,Immediate
22776,SWEETHEART CAKESTAND 3 TIER,A,Low,6.26171875,7.434278013589038,1.187258372725386,4,36,61.0,89.0,Overstocked,22,0,216.73,0.0,876.77,0.99,1.0,25.7,14.2,#FF6B6B,Immediate
22635,CHILDS BREAKFAST SET DOLLY GIRL ,A,Low,6.41106719367589,9.281584645905994,1.4477440908842272,4,45,71.0,44.0,Understocked,0,27,0.0,264.35,430.8,0.99,0.83,53.2,6.9,#45B7D1,Immediate
22193,RED DINER WALL CLOCK,A,Low,5.970779220779221,9.871278544720008,1.65326470460781,4,47,71.0,53.0,Understocked,0,18,0.0,151.92,447.33,0.99,0.924,41.1,8.9,#45B7D1,Immediate
22585,PACK OF 6 BIRDY GIFT TAGS,A,Low,32.92054794520548,33.38432118222314,1.0140876524227236,4,167,299.0,553.0,Overstocked,224,0,281.01,0.0,693.75,0.99,1.0,21.7,16.8,#FF6B6B,Immediate
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,A,High,36.14935064935065,32.56241517345619,0.9007745530289658,3,91,199.0,281.0,Overstocked,62,0,170.87,0.0,774.43,0.92,0.996,47.0,7.8,#FF6B6B,Immediate
21314,SMALL GLASS HEART TRINKET POT,A,Low,18.421717171717173,19.490768553754066,1.0580321243710225,4,97,171.0,88.0,Understocked,0,83,0.0,173.32,183.76,0.99,0.634,76.4,4.8,#45B7D1,Immediate
21533,RETRO SPOT LARGE MILK JUG,A,Medium,7.089244851258581,6.300851742845821,0.8887902555273157,4,26,54.0,35.0,Understocked,0,19,0.0,92.87,171.08,0.97,0.685,73.9,4.9,#45B7D1,Immediate
48188,DOORMAT WELCOME PUPPIES,A,Low,6.109195402298851,10.818365558462174,1.7708331205761225,4,52,76.0,114.0,Overstocked,30,0,227.74,0.0,865.43,0.99,1.0,19.6,18.7,#FF6B6B,Immediate
21136,PAINTED METAL PEARS ASSORTED,A,Low,22.467362924281986,19.498512631995485,0.8678594233648194,5,114,226.0,115.0,Understocked,0,111,0.0,187.74,194.5,0.99,0.522,71.3,5.1,#45B7D1,Immediate
22837,HOT WATER BOTTLE BABUSHKA ,A,Low,37.51162790697674,39.94253053518311,1.064803975829432,4,199,349.0,259.0,Understocked,0,90,0.0,416.45,1198.45,0.99,0.899,52.9,6.9,#45B7D1,Immediate
21174,POTTERING IN THE SHED METAL SIGN,A,Low,16.8997722095672,19.571761760134965,1.1581080216605,4,96,164.0,217.0,Overstocked,37,0,73.75,0.0,432.55,0.99,1.0,28.4,12.8,#FF6B6B,Immediate
21484,CHICK GREY HOT WATER BOTTLE,A,Low,15.446886446886447,19.061190153019258,1.2339826681940378,4,93,155.0,238.0,Overstocked,68,0,245.21,0.0,858.22,0.99,1.0,23.7,15.4,#FF6B6B,Immediate
21791,VINTAGE HEADS AND TAILS CARD GAME ,A,Medium,26.466216216216218,26.164460466819047,0.9885984552180799,4,106,212.0,313.0,Overstocked,80,0,100.29,0.0,392.4,0.97,1.0,30.9,11.8,#FF6B6B,Immediate
22381,TOY TIDY PINK RETROSPOT  ,A,Medium,18.100250626566417,25.20817796108899,1.3926977300573948,3,85,139.0,116.0,Understocked,0,23,0.0,48.46,244.42,0.97,0.915,57.0,6.4,#45B7D1,Immediate
84949,SILVER HANGING T-LIGHT HOLDER,A,Low,26.884615384615383,35.25559492185272,1.3113669069644789,4,171,279.0,438.0,Overstocked,131,0,214.51,0.0,717.22,0.99,1.0,22.4,16.3,#FF6B6B,Immediate
22147,FELTCRAFT BUTTERFLY HEARTS,A,Low,22.582781456953644,24.286278660684808,1.0754334538895618,4,121,211.0,181.0,Understocked,0,30,0.0,43.51,262.52,0.99,0.96,45.5,8.0,#45B7D1,Immediate
23240,SET OF 4 KNICK KNACK TINS DOILY ,A,Low,24.226027397260275,25.183675760286548,1.0395297316940446,4,126,223.0,220.0,Understocked,0,3,0.0,12.4,909.56,0.99,0.989,40.2,9.1,#45B7D1,Immediate
22969,HOMEMADE JAM SCENTED CANDLES,A,Low,39.63636363636363,42.93020107688949,1.0831014033160193,4,213,372.0,603.0,Overstocked,194,0,281.03,0.0,873.52,0.99,1.0,24.0,15.2,#FF6B6B,Immediate
22487,WHITE WOOD GARDEN PLANT LADDER,A,Low,4.048128342245989,3.852207225598499,0.9516020491240679,5,22,42.0,62.0,Overstocked,16,0,156.3,0.0,605.65,0.99,1.0,23.8,15.3,#FF6B6B,Immediate
84970S,HANGING HEART ZINC T-LIGHT HOLDER,A,Low,34.95147679324894,27.647352061970995,0.7910209982117615,5,165,340.0,603.0,Overstocked,229,0,197.92,0.0,521.15,0.99,1.0,21.2,17.3,#FF6B6B,Immediate
22367,CHILDRENS APRON SPACEBOY DESIGN,A,Low,16.419565217391305,19.624360384678027,1.1951814877468412,4,96,162.0,241.0,Overstocked,63,0,122.75,0.0,469.57,0.99,1.0,24.9,14.7,#FF6B6B,Immediate
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,A,Low,6.833333333333333,7.3283010168729525,1.0724342951521395,4,36,63.0,85.0,Overstocked,16,0,107.47,0.0,570.93,0.99,1.0,29.3,12.4,#FF6B6B,Immediate
35004C,SET OF 3 COLOURED  FLYING DUCKS,A,Low,17.452380952380953,33.7996579941967,1.936678902805268,4,161,231.0,148.0,Understocked,0,83,0.0,427.82,762.86,0.99,0.871,43.0,8.5,#45B7D1,Immediate
21121,SET/10 RED POLKADOT PARTY CANDLES,A,Low,26.38443396226415,24.262957458714347,0.9195936321171791,5,140,272.0,286.0,Optimal,0,0,0.0,0.0,357.23,0.99,0.995,33.7,10.8,#4ECDC4,Low
82582,AREA PATROLLED METAL SIGN,A,Low,18.07751937984496,25.8009355585387,1.4272387165743963,4,125,197.0,177.0,Understocked,0,20,0.0,42.01,371.79,0.99,0.975,37.3,9.8,#45B7D1,Immediate
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,A,Low,12.81045751633987,17.334038014506405,1.3531162327650408,4,84,135.0,117.0,Understocked,0,18,0.0,66.69,433.48,0.99,0.966,40.0,9.1,#45B7D1,Immediate
22555,PLASTERS IN TIN STRONGMAN,A,Low,22.359375,23.75684077653134,1.062500216420689,4,118,207.0,406.0,Overstocked,178,0,292.9,0.0,668.08,0.99,1.0,20.1,18.2,#FF6B6B,Immediate
22569,FELTCRAFT CUSHION BUTTERFLY,A,Low,11.793939393939393,16.859871954031746,1.4295369334096806,4,81,128.0,139.0,Optimal,0,0,0.0,0.0,519.02,0.99,0.996,31.0,11.8,#4ECDC4,Low
21955,DOORMAT UNION JACK GUNS AND ROSES,A,Low,6.532915360501567,10.267706655554182,1.5716883028415471,4,49,75.0,138.0,Overstocked,56,0,418.28,0.0,1030.76,0.99,1.0,17.3,21.1,#FF6B6B,Immediate
22662,LUNCH BAG DOLLY GIRL DESIGN,A,Low,24.856733524355302,29.130642942870214,1.1719417160878045,4,143,242.0,350.0,Overstocked,84,0,138.44,0.0,576.85,0.99,1.0,25.9,14.1,#FF6B6B,Immediate
22297,HEART IVORY TRELLIS SMALL,A,Low,31.610315186246417,27.187144256640977,0.8600719131225255,5,159,317.0,536.0,Overstocked,187,0,234.36,0.0,671.75,0.99,1.0,21.5,17.0,#FF6B6B,Immediate
22570,FELTCRAFT CUSHION RABBIT,A,Low,11.69969040247678,16.395146794498928,1.4013316789158914,4,79,126.0,158.0,Overstocked,19,0,70.88,0.0,589.46,0.99,0.999,27.0,13.5,#FF6B6B,Immediate
48129,DOORMAT TOPIARY,A,Low,6.164634146341464,11.278936249657848,1.8296197279365845,4,54,79.0,108.0,Overstocked,21,0,159.08,0.0,818.1,0.99,1.0,20.8,17.5,#FF6B6B,Immediate
22557,PLASTERS IN TIN VINTAGE PAISLEY ,A,Medium,20.631961259079905,24.88839448180598,1.2063028894479368,3,84,146.0,181.0,Overstocked,20,0,33.27,0.0,301.1,0.97,0.996,41.6,8.8,#FF6B6B,Immediate
21156,RETROSPOT CHILDRENS APRON,A,Medium,18.34825870646766,27.496598918276316,1.4985944638214588,3,92,147.0,117.0,Understocked,0,30,0.0,58.66,228.78,0.97,0.898,57.2,6.4,#45B7D1,Immediate
22560,TRADITIONAL MODELLING CLAY,A,Low,33.44807121661721,34.51109816517494,1.0317814124968023,4,172,306.0,485.0,Overstocked,148,0,184.56,0.0,604.82,0.99,1.0,25.2,14.5,#FF6B6B,Immediate
22041,"RECORD FRAME 7"" SINGLE SIZE ",A,Low,26.67982456140351,28.97314776821879,1.0859572071599348,4,144,251.0,231.0,Understocked,0,20,0.0,48.89,564.71,0.99,0.978,42.2,8.7,#45B7D1,Immediate
