StockCode,Description,ABC_Class,ObsolescenceRisk,ObsolescenceType,DemandStability,DemandCV,AvgDailyDemand,DemandStd,DaysWithSales,AvgUnitPrice,TotalRevenue,LeadTimeDays,LeadTimeStd,SafetyStock,ReorderPoint,CurrentStock,StockStatus,StatusReason,ExcessStock,DeficitStock,ExcessValue,DeficitValue,InventoryValue,DailyHoldingCost,ExcessHoldingCost,ServiceLevelTarget,ServiceLevelAchievable,StockoutRisk,ServiceLevelGap,AnnualTurns,DaysOnHand,YearMonth,AnalysisDate,IsOverstocked,IsUnderstocked,IsOptimal,InventoryValueSafe,ExcessValuePct,StockoutRiskPct,ServiceLevelGapPct,ServiceLevelTargetPct,ServiceLevelAchievablePct,StatusColor,ABC_Color,ActionPriority,RiskScore,Category,Recommendation,ImpactValue
48194,DOORMAT HEARTS,A,Low,Stable,Volatile,1.7989196794878552,9.442190669371197,16.98574261260845,493,7.601088766541099,32016.39,4,0.8,81,119.0,198.0,Overstocked,Overstocked: Stock 198.0 > tolerance 131,67,0,509.27,0.0,1505.02,1.03,0.35,0.99,1.0,0.0,-0.01,17.4,21.0,2026-02,2026-02-10,1,0,0,1505.02,0.3383808853038498,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 67 units to 119,509.27
21523,DOORMAT FANCY FONT HOME SWEET HOME,A,Low,Stable,Volatile,1.3899888162994911,11.281553398058252,15.68123305378649,412,7.524435458958518,31989.82,4,0.8,76,121.0,231.0,Overstocked,Overstocked: Stock 231.0 > tolerance 133,98,0,737.39,0.0,1738.14,1.19,0.51,0.99,1.0,0.0,-0.01,17.8,20.5,2026-02,2026-02-10,1,0,0,1738.14,0.4242408551670176,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 98 units to 121,737.39
21485,RETROSPOT HEART HOT WATER BOTTLE,A,Medium,Fashion,Volatile,1.2152633371396107,18.48238482384824,22.460964659328305,369,4.910562884871828,31923.640000000003,3,0.6,76,131.0,241.0,Overstocked,Overstocked: Stock 241.0 > tolerance 144,97,0,476.32,0.0,1183.45,0.81,0.33,0.97,1.0,0.0,-0.03,28.0,13.0,2026-02,2026-02-10,1,0,0,1183.45,0.4024842621150027,0.0,-3.0,97.0,100.0,#FF6B6B,#FFD700,Critical,95,A-Overstocked,Reduce by 97 units to 131,476.32
21212,PACK OF 72 RETROSPOT CAKE CASES,A,Medium,Fashion,Moderate,0.8855423536815918,109.02094240837697,96.54266194089941,573,0.5440953359952051,31811.58,4,0.8,398,834.0,1165.0,Overstocked,Overstocked: Stock 1165.0 > tolerance 917,248,0,134.94,0.0,633.87,0.43,0.09,0.97,1.0,0.0,-0.03,34.2,10.7,2026-02,2026-02-10,1,0,0,633.87,0.21288276775995077,0.0,-3.0,97.0,100.0,#FF6B6B,#FFD700,Critical,85,A-Overstocked,Reduce by 248 units to 834,134.94
22384,LUNCH BAG PINK POLKADOT,A,Low,Stable,Volatile,1.0539618561416872,38.119001919385795,40.17597401722439,521,1.6504464856960057,31789.96,4,0.8,200,352.0,663.0,Overstocked,Overstocked: Stock 663.0 > tolerance 387,276,0,455.52,0.0,1094.25,0.75,0.31,0.99,1.0,0.0,-0.01,21.0,17.4,2026-02,2026-02-10,1,0,0,1094.25,0.4162851267991775,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 276 units to 352,455.52
22960,JAM MAKING SET WITH JARS,A,Low,Stable,Volatile,1.078474309874697,28.256227758007118,30.47361573097898,281,4.179335739191611,31522.32,4,0.8,151,264.0,167.0,Understocked,Understocked by 97 units,0,97,0.0,405.4,697.95,0.48,0.0,0.99,0.797,0.203,0.193,61.8,5.9,2026-02,2026-02-10,0,1,0,697.95,0.0,20.3,19.3,99.0,79.7,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 97 units to 264,405.4
20728,LUNCH BAG CARS BLUE,A,Low,Stable,Volatile,1.0397909653184896,35.722627737226276,37.14406557860356,548,1.649324556830031,31313.079999999998,4,0.8,185,328.0,260.0,Understocked,Understocked by 68 units,0,68,0.0,112.15,428.82,0.29,0.0,0.99,0.929,0.071,0.061,50.1,7.3,2026-02,2026-02-10,0,1,0,428.82,0.0,7.1,6.1,99.0,92.9,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 68 units to 328,112.15
84946,ANTIQUE SILVER TEA GLASS ETCHED,A,Low,Stable,Moderate,0.9753874947797108,54.8625,53.51219643235188,480,1.2351760582010582,31224.32,5,1.0,306,580.0,329.0,Understocked,Understocked by 251 units,0,251,0.0,310.03,406.37,0.28,0.0,0.99,0.661,0.339,0.329,60.9,6.0,2026-02,2026-02-10,0,1,0,406.37,0.0,33.900000000000006,32.9,99.0,66.10000000000001,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 251 units to 580,310.03
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,A,Low,Stable,Volatile,1.3507937109681476,18.221006564551423,24.612821074905394,457,3.9048424507658646,31134.510000000002,4,0.8,119,192.0,190.0,Understocked,Understocked by 2 units,0,2,0.0,7.81,741.92,0.51,0.0,0.99,0.989,0.011,0.001,35.0,10.4,2026-02,2026-02-10,0,1,0,741.92,0.0,1.0999999999999999,0.1,99.0,98.9,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 2 units to 192,7.81
22083,PAPER CHAIN KIT RETROSPOT,A,Medium,Fashion,Volatile,1.127194840939009,24.012820512820515,27.06712739844569,468,2.921331654456655,31083.08,3,0.6,92,164.0,178.0,Optimal,Within A-item guidelines,0,0,0.0,0.0,520.0,0.36,0.0,0.97,0.985,0.015,-0.015,49.2,7.4,2026-02,2026-02-10,0,0,1,520.0,0.0,1.5,-1.5,97.0,98.5,#4ECDC4,#FFD700,Low,75,A-Optimal,Maintain current levels,0.0
23298,SPOTTY BUNTING,A,Low,Stable,Moderate,0.9148765721244595,36.32960893854749,33.23710809232045,179,4.928953589587832,30784.850000000002,5,1.0,192,374.0,339.0,Understocked,Understocked by 35 units,0,35,0.0,172.51,1670.92,1.14,0.0,0.99,0.971,0.029,0.019,39.1,9.3,2026-02,2026-02-10,0,1,0,1670.92,0.0,2.9000000000000004,1.9,99.0,97.1,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 35 units to 374,172.51
21175,GIN + TONIC DIET METAL SIGN,A,Low,Stable,Volatile,1.0433688352351234,28.143724696356276,29.364285255615226,494,2.2834067299659404,30375.690000000002,4,0.8,146,259.0,451.0,Overstocked,Overstocked: Stock 451.0 > tolerance 285,166,0,379.05,0.0,1029.82,0.71,0.26,0.99,1.0,0.0,-0.01,22.8,16.0,2026-02,2026-02-10,1,0,0,1029.82,0.3680740323551689,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 166 units to 259,379.05
21524,DOORMAT SPOTTY HOME SWEET HOME,A,Low,Stable,Volatile,1.5460456283376134,9.26865671641791,14.329766196979968,469,7.5687794699969535,29867.16,4,0.8,69,106.0,110.0,Optimal,Within A-item guidelines,0,0,0.0,0.0,832.57,0.57,0.0,0.99,0.993,0.007,-0.003,30.8,11.9,2026-02,2026-02-10,0,0,1,832.57,0.0,0.7000000000000001,-0.3,99.0,99.3,#4ECDC4,#FFD700,Low,60,A-Optimal,Maintain current levels,0.0
22382,LUNCH BAG SPACEBOY DESIGN ,A,Low,Stable,Moderate,0.9295723716357552,35.00757575757576,32.54207522218807,528,1.6471742483106118,29731.72,5,1.0,188,363.0,334.0,Understocked,Understocked by 29 units,0,29,0.0,47.77,550.16,0.38,0.0,0.99,0.975,0.025,0.015,38.3,9.5,2026-02,2026-02-10,0,1,0,550.16,0.0,2.5,1.5,99.0,97.5,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 29 units to 363,47.77
22326,ROUND SNACK BOXES SET OF4 WOODLAND ,A,Low,Stable,Volatile,1.1233485467553959,23.004434589800443,25.841998165381888,451,2.9361112870868973,29431.13,4,0.8,128,220.0,289.0,Overstocked,Overstocked: Stock 289.0 > tolerance 242,47,0,138.0,0.0,848.54,0.58,0.09,0.99,1.0,0.0,-0.01,29.1,12.6,2026-02,2026-02-10,1,0,0,848.54,0.16263228604426427,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 47 units to 220,138.0
23203,JUMBO BAG VINTAGE DOILY ,A,Medium,Fashion,Moderate,0.9093930049615571,83.72881355932203,76.14239736457783,177,2.062107103270239,29241.0,4,0.8,313,648.0,461.0,Understocked,Understocked by 187 units,0,187,0.0,385.61,950.63,0.65,0.0,0.97,0.776,0.224,0.194,66.3,5.5,2026-02,2026-02-10,0,1,0,950.63,0.0,22.400000000000002,19.400000000000002,97.0,77.60000000000001,#45B7D1,#FFD700,Critical,95,A-Understocked,Increase by 187 units to 648,385.61
82483,WOOD 2 DRAWER CABINET WHITE FINISH,A,Low,Stable,Volatile,1.2439078235887457,11.316628701594533,14.07684297856239,439,6.26223436957284,28950.34,4,0.8,69,114.0,194.0,Overstocked,Overstocked: Stock 194.0 > tolerance 125,69,0,432.09,0.0,1214.87,0.83,0.3,0.99,1.0,0.0,-0.01,21.3,17.1,2026-02,2026-02-10,1,0,0,1214.87,0.3556676846082297,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 69 units to 114,432.09
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,A,Low,Stable,Volatile,1.3284561171462206,17.57787810383747,23.351439693493496,443,3.8735417607223477,28923.39,4,0.8,113,183.0,112.0,Understocked,Understocked by 71 units,0,71,0.0,275.02,433.84,0.3,0.0,0.99,0.804,0.196,0.186,57.3,6.4,2026-02,2026-02-10,0,1,0,433.84,0.0,19.6,18.6,99.0,80.4,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 71 units to 183,275.02
22197,SMALL POPCORN HOLDER,A,Low,Stable,Volatile,1.0972578316890034,68.04380952380953,74.66160289795481,525,0.8419063320277606,28601.75,4,0.8,370,642.0,1271.0,Overstocked,Overstocked: Stock 1271.0 > tolerance 706,565,0,475.68,0.0,1070.06,0.73,0.33,0.99,1.0,0.0,-0.01,19.5,18.7,2026-02,2026-02-10,1,0,0,1070.06,0.4445358204212848,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 565 units to 642,475.68
84029E,RED WOOLLY HOTTIE WHITE HEART.,A,Low,Stable,Volatile,1.3697591589124214,29.04332129963899,39.78235535541672,277,3.797666601549273,28127.25,4,0.8,193,309.0,512.0,Overstocked,Overstocked: Stock 512.0 > tolerance 340,172,0,653.2,0.0,1944.41,1.33,0.45,0.99,1.0,0.0,-0.01,20.7,17.6,2026-02,2026-02-10,1,0,0,1944.41,0.33593737946215046,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 172 units to 309,653.2
20726,LUNCH BAG WOODLAND,A,Low,Stable,Volatile,1.1010152356928238,31.948811700182816,35.17612844418243,547,1.6500353443022546,27986.76,4,0.8,174,302.0,241.0,Understocked,Understocked by 61 units,0,61,0.0,100.65,397.66,0.27,0.0,0.99,0.935,0.065,0.055,48.4,7.5,2026-02,2026-02-10,0,1,0,397.66,0.0,6.5,5.5,99.0,93.5,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 61 units to 302,100.65
22699,ROSES REGENCY TEACUP AND SAUCER ,A,Low,Stable,Moderate,0.9738957841064659,28.4056338028169,27.6641270054355,355,2.9172767270288396,27830.320000000003,5,1.0,158,300.0,152.0,Understocked,Understocked by 148 units,0,148,0.0,431.76,443.43,0.3,0.0,0.99,0.558,0.442,0.432,68.2,5.4,2026-02,2026-02-10,0,1,0,443.43,0.0,44.2,43.2,99.0,55.800000000000004,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 148 units to 300,431.76
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,A,Low,Stable,Volatile,1.4012804763496463,28.730650154798763,40.25969913475145,323,3.2854312988353236,27457.1,4,0.8,195,310.0,534.0,Overstocked,Overstocked: Stock 534.0 > tolerance 341,193,0,634.09,0.0,1754.42,1.2,0.43,0.99,1.0,0.0,-0.01,19.6,18.6,2026-02,2026-02-10,1,0,0,1754.42,0.36142428836880564,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 193 units to 310,634.09
22752,SET 7 BABUSHKA NESTING BOXES,A,Low,Stable,Volatile,2.468189314558785,12.939163498098859,31.936305085336674,263,8.57115436960589,27284.33,4,0.8,151,203.0,317.0,Overstocked,Overstocked: Stock 317.0 > tolerance 223,94,0,805.69,0.0,2717.06,1.86,0.55,0.99,1.0,0.0,-0.01,14.9,24.5,2026-02,2026-02-10,1,0,0,2717.06,0.29653007294649364,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 94 units to 203,805.69
22189,CREAM HEART CARD HOLDER,A,Low,Stable,Volatile,1.3177842218442177,16.529933481152995,21.78288552959788,451,3.911053003906663,27230.09,4,0.8,106,172.0,274.0,Overstocked,Overstocked: Stock 274.0 > tolerance 189,85,0,332.44,0.0,1071.63,0.73,0.23,0.99,1.0,0.0,-0.01,22.0,16.6,2026-02,2026-02-10,1,0,0,1071.63,0.3102190121590474,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 85 units to 172,332.44
47590B,PINK HAPPY BIRTHDAY BUNTING,A,Low,Stable,Volatile,1.612137188924872,13.02216748768473,20.99352048730492,406,5.406042692939245,26912.15,4,0.8,101,153.0,254.0,Overstocked,Overstocked: Stock 254.0 > tolerance 168,86,0,464.92,0.0,1373.13,0.94,0.32,0.99,1.0,0.0,-0.01,18.7,19.5,2026-02,2026-02-10,1,0,0,1373.13,0.33858411075426215,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 86 units to 153,464.92
22622,BOX OF VINTAGE ALPHABET BLOCKS,A,Medium,Fashion,Volatile,1.7118523724962573,10.007194244604317,17.13083920965679,278,10.48986211031175,26804.809999999998,4,0.8,66,106.0,65.0,Understocked,Understocked by 41 units,0,41,0.0,430.08,681.84,0.47,0.0,0.97,0.761,0.239,0.209,56.2,6.5,2026-02,2026-02-10,0,1,0,681.84,0.0,23.9,20.9,97.0,76.1,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 41 units to 106,430.08
22720,SET OF 3 CAKE TINS PANTRY DESIGN ,A,Low,Stable,Volatile,1.0121896071280396,23.0,23.28036096394491,243,4.975923268546726,26486.230000000003,4,0.8,116,208.0,216.0,Optimal,Within A-item guidelines,0,0,0.0,0.0,1074.8,0.74,0.0,0.99,0.993,0.007,-0.003,38.9,9.4,2026-02,2026-02-10,0,0,1,1074.8,0.0,0.7000000000000001,-0.3,99.0,99.3,#4ECDC4,#FFD700,Low,60,A-Optimal,Maintain current levels,0.0
20750,RED RETROSPOT MINI CASES,A,Medium,Fashion,Volatile,1.2746879570129297,8.374429223744292,10.674784078363986,438,7.756194824961949,26375.079999999998,3,0.6,36,61.0,41.0,Understocked,Understocked by 20 units,0,20,0.0,155.12,318.0,0.22,0.0,0.97,0.796,0.204,0.174,74.6,4.9,2026-02,2026-02-10,0,1,0,318.0,0.0,20.4,17.4,97.0,79.60000000000001,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 20 units to 61,155.12
22328,ROUND SNACK BOXES SET OF 4 FRUITS ,A,Low,Stable,Volatile,1.3302670731279242,21.32882882882883,28.37303869937262,444,2.928863148863149,26356.54,4,0.8,138,223.0,400.0,Overstocked,Overstocked: Stock 400.0 > tolerance 245,155,0,453.97,0.0,1171.55,0.8,0.31,0.99,1.0,0.0,-0.01,19.5,18.8,2026-02,2026-02-10,1,0,0,1171.55,0.38749519866843074,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 155 units to 223,453.97
22865,HAND WARMER OWL DESIGN,A,Low,Stable,Volatile,1.106594577639527,69.90163934426229,77.35277506647448,183,2.1027201692229736,25947.520000000004,4,0.8,383,663.0,951.0,Overstocked,Overstocked: Stock 951.0 > tolerance 729,222,0,466.8,0.0,1999.69,1.37,0.32,0.99,1.0,0.0,-0.01,26.8,13.6,2026-02,2026-02-10,1,0,0,1999.69,0.2334361826083043,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 222 units to 663,466.8
22629,SPACEBOY LUNCH BOX ,A,Low,Stable,Moderate,0.9902158428961928,36.103896103896105,35.75064991235605,385,1.933882622139765,25675.14,5,1.0,204,385.0,384.0,Understocked,Understocked by 1 units,0,1,0.0,1.93,742.61,0.51,0.0,0.99,0.99,0.01,0.0,34.3,10.6,2026-02,2026-02-10,0,1,0,742.61,0.0,1.0,0.0,99.0,99.0,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 1 units to 385,1.93
21217,RED SPOTTY ROUND CAKE TINS,A,Low,Stable,Volatile,1.5136690160826505,6.711442786069652,10.158902998485052,402,9.851945628997868,25615.1,4,0.8,49,76.0,45.0,Understocked,Understocked by 31 units,0,31,0.0,305.41,443.34,0.3,0.0,0.99,0.806,0.194,0.184,54.4,6.7,2026-02,2026-02-10,0,1,0,443.34,0.0,19.400000000000002,18.4,99.0,80.60000000000001,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 31 units to 76,305.41
23284,DOORMAT KEEP CALM AND COME IN,A,Low,Stable,Volatile,1.074071916889829,25.152173913043477,27.015243648728955,138,7.965592592592593,25599.12,4,0.8,134,235.0,227.0,Understocked,Understocked by 8 units,0,8,0.0,63.72,1808.19,1.24,0.0,0.99,0.986,0.014,0.004,40.4,9.0,2026-02,2026-02-10,0,1,0,1808.19,0.0,1.4000000000000001,0.4,99.0,98.6,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 8 units to 235,63.72
48184,DOORMAT ENGLISH ROSE ,A,Low,Stable,Volatile,1.5814142346293174,9.37084398976982,14.81918607591258,391,7.50556010230179,25363.06,4,0.8,71,108.0,107.0,Understocked,Understocked by 1 units,0,1,0.0,7.51,803.09,0.55,0.0,0.99,0.989,0.011,0.001,32.0,11.4,2026-02,2026-02-10,0,1,0,803.09,0.0,1.0999999999999999,0.1,99.0,98.9,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 1 units to 108,7.51
85152,HAND OVER THE CHOCOLATE   SIGN ,A,High,Perishable,Volatile,1.0578241911463775,26.614432989690723,28.153391050139053,485,2.0861054491899855,25333.04,3,0.9,76,156.0,249.0,Overstocked,Overstocked: Stock 249.0 > tolerance 172,77,0,160.63,0.0,519.44,0.36,0.11,0.92,0.999,0.001,-0.079,39.0,9.4,2026-02,2026-02-10,1,0,0,519.44,0.3092368704758971,0.1,-7.9,92.0,99.9,#FF6B6B,#FFD700,Critical,100,A-Overstocked,Reduce by 77 units to 156,160.63
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,A,Low,Stable,Volatile,1.4396335389318762,15.64203233256351,22.518794363015235,433,3.8615648300890797,25282.55,4,0.8,109,172.0,250.0,Overstocked,Overstocked: Stock 250.0 > tolerance 189,61,0,235.56,0.0,965.39,0.66,0.16,0.99,1.0,0.0,-0.01,22.8,16.0,2026-02,2026-02-10,1,0,0,965.39,0.2440050135178529,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 61 units to 172,235.56
22727,ALARM CLOCK BAKELIKE RED ,A,Low,Stable,Volatile,1.072273953164158,20.169696969696968,21.627440703820106,330,3.759255772005772,24703.45,4,0.8,107,188.0,344.0,Overstocked,Overstocked: Stock 344.0 > tolerance 207,137,0,515.02,0.0,1293.18,0.89,0.35,0.99,1.0,0.0,-0.01,21.4,17.1,2026-02,2026-02-10,1,0,0,1293.18,0.3982585564267928,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 137 units to 188,515.02
22467,GUMBALL COAT RACK,A,Low,Stable,Volatile,1.15596606437192,30.24507042253521,34.962275022989594,355,2.4940632217547707,24667.28,4,0.8,172,293.0,354.0,Overstocked,Overstocked: Stock 354.0 > tolerance 322,32,0,79.81,0.0,882.9,0.6,0.05,0.99,0.999,0.001,-0.009,31.2,11.7,2026-02,2026-02-10,1,0,0,882.9,0.09039528825461547,0.1,-0.8999999999999999,99.0,99.9,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 32 units to 293,79.81
23084,RABBIT NIGHT LIGHT,A,Low,Stable,Volatile,1.0750105310676779,147.20454545454547,158.24643658466704,88,2.08096997967125,24652.0,4,0.8,786,1375.0,934.0,Understocked,Understocked by 441 units,0,441,0.0,917.71,1943.63,1.33,0.0,0.99,0.847,0.153,0.143,57.5,6.3,2026-02,2026-02-10,0,1,0,1943.63,0.0,15.299999999999999,14.299999999999999,99.0,84.7,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 441 units to 1375,917.71
22624,IVORY KITCHEN SCALES,A,Low,Stable,Volatile,1.1221414110543286,7.652061855670103,8.586695488196654,388,8.54953178694158,24574.38,4,0.8,42,73.0,115.0,Overstocked,Overstocked: Stock 115.0 > tolerance 80,35,0,299.23,0.0,983.2,0.67,0.2,0.99,1.0,0.0,-0.01,24.3,15.0,2026-02,2026-02-10,1,0,0,983.2,0.30434296175752645,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 35 units to 73,299.23
20713,JUMBO BAG OWLS,A,Low,Stable,Volatile,1.2061810457362878,33.18320610687023,40.02495424286751,393,1.9740024031665253,24219.19,4,0.8,196,329.0,540.0,Overstocked,Overstocked: Stock 540.0 > tolerance 362,178,0,351.37,0.0,1065.96,0.73,0.24,0.99,1.0,0.0,-0.01,22.4,16.3,2026-02,2026-02-10,1,0,0,1065.96,0.32962775338661865,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 178 units to 329,351.37
20712,JUMBO BAG WOODLAND ANIMALS,A,Low,Stable,Volatile,1.2442981815323584,28.959276018099548,36.0339744878149,442,1.9854807692307692,24022.63,4,0.8,176,292.0,392.0,Overstocked,Overstocked: Stock 392.0 > tolerance 321,71,0,140.97,0.0,778.31,0.53,0.1,0.99,1.0,0.0,-0.01,27.0,13.5,2026-02,2026-02-10,1,0,0,778.31,0.18112320283691588,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 71 units to 292,140.97
37503,TEA TIME CAKE STAND IN GIFT BOX,A,Low,Stable,Volatile,1.518479083848031,13.803468208092486,20.9602777585497,173,10.611777800715661,23827.8,5,1.0,114,183.0,303.0,Overstocked,Overstocked: Stock 303.0 > tolerance 201,102,0,1082.4,0.0,3215.37,2.2,0.74,0.99,1.0,0.0,-0.01,16.6,22.0,2026-02,2026-02-10,1,0,0,3215.37,0.33663310909786437,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 102 units to 183,1082.4
22077,6 RIBBONS RUSTIC CHARM,A,Low,Stable,Moderate,0.8285605676627317,29.640256959314776,24.558748131879085,467,1.7077922912205568,23714.819999999996,5,1.0,145,293.0,364.0,Overstocked,Overstocked: Stock 364.0 > tolerance 322,42,0,71.73,0.0,621.64,0.43,0.05,0.99,1.0,0.0,-0.01,29.7,12.3,2026-02,2026-02-10,1,0,0,621.64,0.11538832764944341,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,70,A-Overstocked,Reduce by 42 units to 293,71.73
48185,DOORMAT FAIRY CAKE,A,Low,Stable,Volatile,1.5784922319705381,8.587654320987655,13.555545636527238,405,7.542361316872428,23496.88,4,0.8,65,99.0,127.0,Overstocked,Overstocked: Stock 127.0 > tolerance 109,18,0,135.76,0.0,957.88,0.66,0.09,0.99,1.0,0.0,-0.01,24.7,14.8,2026-02,2026-02-10,1,0,0,957.88,0.14172965298367227,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 18 units to 99,135.76
21166,COOK WITH WINE METAL SIGN ,A,Low,Stable,Volatile,1.1192939641122355,28.863849765258216,32.30713282329589,426,1.984227392977393,23450.53,4,0.8,160,275.0,314.0,Overstocked,Overstocked: Stock 314.0 > tolerance 302,12,0,23.81,0.0,623.05,0.43,0.02,0.99,0.998,0.002,-0.008,33.6,10.9,2026-02,2026-02-10,1,0,0,623.05,0.038215231522349735,0.2,-0.8,99.0,99.8,#FF6B6B,#FFD700,Critical,80,A-Overstocked,Reduce by 12 units to 275,23.81
22697,GREEN REGENCY TEACUP AND SAUCER,A,Low,Stable,Moderate,0.9997716542633163,24.672566371681416,24.666932496337395,339,2.938769490096924,23213.16,5,1.0,141,264.0,142.0,Understocked,Understocked by 122 units,0,122,0.0,358.53,417.31,0.29,0.0,0.99,0.621,0.379,0.369,63.4,5.8,2026-02,2026-02-10,0,1,0,417.31,0.0,37.9,36.9,99.0,62.1,#45B7D1,#FFD700,Critical,80,A-Understocked,Increase by 122 units to 264,358.53
22866,HAND WARMER SCOTTY DOG DESIGN,A,Low,Stable,Volatile,1.1797233102194156,67.77844311377245,79.95980927169799,167,2.091816663875047,22921.140000000003,4,0.8,393,664.0,439.0,Understocked,Understocked by 225 units,0,225,0.0,470.66,918.31,0.63,0.0,0.99,0.84,0.16,0.15,56.4,6.5,2026-02,2026-02-10,0,1,0,918.31,0.0,16.0,15.0,99.0,84.0,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 225 units to 664,470.66
22385,JUMBO BAG SPACEBOY DESIGN,A,Low,Stable,Volatile,1.2610821228169036,28.7981220657277,36.3167969077882,426,1.9796410127431254,22810.41,4,0.8,177,292.0,160.0,Understocked,Understocked by 132 units,0,132,0.0,261.31,316.74,0.22,0.0,0.99,0.722,0.278,0.268,65.7,5.6,2026-02,2026-02-10,0,1,0,316.74,0.0,27.800000000000004,26.8,99.0,72.2,#45B7D1,#FFD700,Critical,90,A-Understocked,Increase by 132 units to 292,261.31
21731,RED TOADSTOOL LED NIGHT LIGHT,A,Low,Stable,Moderate,0.9190187489831975,30.752783964365257,28.262385046681494,449,1.6594171174037544,22782.28,5,1.0,164,318.0,463.0,Overstocked,Overstocked: Stock 463.0 > tolerance 350,113,0,187.51,0.0,768.31,0.53,0.13,0.99,1.0,0.0,-0.01,24.2,15.1,2026-02,2026-02-10,1,0,0,768.31,0.2440551339953925,0.0,-1.0,99.0,100.0,#FF6B6B,#FFD700,Critical,70,A-Overstocked,Reduce by 113 units to 318,187.51
21527,RED RETROSPOT TRADITIONAL TEAPOT ,A,Medium,Fashion,Volatile,1.6742726178409597,10.15032679738562,16.994414219000067,306,7.831138992634091,22694.100000000002,3,0.6,57,87.0,85.0,Understocked,Understocked by 2 units,0,2,0.0,15.66,665.65,0.46,0.0,0.97,0.965,0.035,0.005,43.6,8.4,2026-02,2026-02-10,0,1,0,665.65,0.0,3.5000000000000004,0.5,97.0,96.5,#45B7D1,#FFD700,Critical,100,A-Understocked,Increase by 2 units to 87,15.66
